,property_id,prop_type,price,baths_half,baths_full,beds,city,line,postal_code,state_code,county,building_size,lot_size
142,M1943979744,single_family,860000,0.0,2.0,3,Goleta,5978 Scott Ct,93117,CA,Santa Barbara,2400.0,33541.0
143,M2246723186,single_family,879000,0.0,2.0,3,Goleta,425 Mills Way,93117,CA,Santa Barbara,1360.0,5663.0
144,M1250795947,single_family,1359000,1.0,2.0,3,Santa Barbara,1055 N Kellogg Ave,93111,CA,Santa Barbara,3216.0,16553.0
145,M1871061667,single_family,1598000,0.0,3.0,4,Santa Barbara,1602 Santa Rosa Ave,93109,CA,Santa Barbara,1829.0,7405.0
146,M1825331281,single_family,1695000,0.0,3.0,4,Santa Barbara,2949 Ventura Dr,93105,CA,Santa Barbara,2437.0,30056.0
147,M2933439155,single_family,750000,0.0,1.0,3,Santa Barbara,1709 Bath St,93101,CA,Santa Barbara,1614.0,12197.0
148,M1522356019,single_family,5250000,4.0,4.0,6,Santa Barbara,256 Las Entradas Dr,93108,CA,Santa Barbara,3432.0,23087.0
149,M2293551955,single_family,3100000,1.0,2.0,3,Santa Barbara,1126 Estrella Dr,93110,CA,Santa Barbara,4062.0,120226.0
150,M2822770678,single_family,849900,0.0,1.0,2,Santa Barbara,2103 Summerland Heights Ln,93108,CA,Santa Barbara,4375.0,36590.0
151,M2218610144,single_family,2195000,1.0,3.0,4,Santa Barbara,15 E Los Olivos St,93105,CA,Santa Barbara,3590.0,44431.0
152,M1510579981,single_family,2500000,0.0,3.0,3,Santa Barbara,1040 Alston Rd,93108,CA,Santa Barbara,4079.0,40946.0
153,M2254597672,single_family,2995000,1.0,4.0,5,Santa Barbara,335 Las Palmas Dr,93110,CA,Santa Barbara,2539.0,8712.0
154,M1494042126,single_family,1595000,0.0,2.0,4,Santa Barbara,857 Cheltenham Rd,93105,CA,Santa Barbara,3138.0,14810.0
155,M2559337731,single_family,995000,0.0,,0,Santa Barbara,3 Via Encanto,93108,CA,Santa Barbara,2023.0,41818.0
156,M2015418556,single_family,1895000,0.0,3.0,4,Santa Barbara,622 E Valerio St,93103,CA,Santa Barbara,2128.0,85813.0
157,M1937401342,single_family,1295000,0.0,3.0,3,Santa Barbara,1451 Orange Grove Ave,93105,CA,Santa Barbara,1917.0,7841.0
158,M2093949269,single_family,1339000,1.0,2.0,3,Santa Barbara,1415 Portesuello Ave,93105,CA,Santa Barbara,5059.0,37897.0
159,M2426897721,single_family,4199000,1.0,4.0,4,Santa Barbara,405 Via Hierba,93110,CA,Santa Barbara,6503.0,140699.0
160,M2339680894,single_family,1699000,0.0,4.0,5,Santa Barbara,3048 Calle Noguera,93105,CA,Santa Barbara,1178.0,5663.0
161,M2448503743,single_family,2250000,0.0,3.0,3,Santa Barbara,1232 Diana Rd,93103,CA,Santa Barbara,1877.0,10019.0
162,M2652929998,single_family,4995000,1.0,5.0,5,Santa Barbara,117 Crestview Ln,93108,CA,Santa Barbara,5286.0,330620.0
163,M1098911338,single_family,5195000,0.0,4.0,4,Montecito,40 Hammond Dr,93108,CA,Santa Barbara,2955.0,16117.0
164,M1369155729,single_family,1749000,0.0,3.0,3,Santa Barbara,618 Orchard Ave,93108,CA,Santa Barbara,,
165,M2555935157,single_family,2249000,0.0,3.0,3,Santa Barbara,1157 Camino Del Rio,93110,CA,Santa Barbara,,
166,M1007507427,single_family,899999,0.0,2.0,3,Santa Barbara,252 Santa Barbara Shores Dr,93117,CA,Santa Barbara,,
167,M1215642791,single_family,1090000,0.0,2.0,3,Santa Barbara,3943 Camellia Ln,93110,CA,Santa Barbara,,
168,M1469211636,single_family,899000,0.0,2.0,4,Santa Barbara,4766 Amarosa St,93110,CA,Santa Barbara,,
169,M2350475695,single_family,2295000,0.0,3.0,3,Santa Barbara,3805 Whiterose Ln,93110,CA,Santa Barbara,,
170,M1382608735,single_family,1579000,0.0,2.0,2,Montecito,418 Seaview Rd,93108,CA,Santa Barbara,,
171,M1336452157,single_family,2800000,1.0,3.0,3,Santa Barbara,4730 Boulder Ridge Rd,93111,CA,Santa Barbara,,
172,M2263148020,single_family,16995000,1.0,7.0,5,Montecito,945 Lilac Dr,93108,CA,Santa Barbara,,
173,M1501166219,single_family,1690000,1.0,2.0,4,Santa Barbara,1111 Via Bolzano,93111,CA,Santa Barbara,,
174,M2295512529,single_family,10850000,3.0,6.0,5,Montecito,1379 Oak Creek Canyon Rd,93108,CA,Santa Barbara,,
175,M1857789917,single_family,1795000,0.0,3.0,4,Santa Barbara,982 Cieneguitas Rd,93110,CA,Santa Barbara,,
176,M1809120596,single_family,1075000,0.0,2.0,3,Santa Barbara,2901 Puesta Del Sol,93105,CA,Santa Barbara,,
177,M1413659488,single_family,3495000,1.0,3.0,5,Santa Barbara,1708 Paterna Rd,93103,CA,Santa Barbara,,
178,M2977263904,single_family,1995000,0.0,3.0,3,Santa Barbara,1616 Grand Ave,93103,CA,Santa Barbara,,
179,M2820916828,single_family,889000,0.0,3.0,4,Goleta,456 Valdez Ave,93117,CA,Santa Barbara,,
180,M2257068597,single_family,1825000,1.0,2.0,4,Santa Barbara,840 Puente Dr,93110,CA,Santa Barbara,,
181,M1614921472,single_family,1159000,0.0,3.0,3,Santa Barbara,455 Venado Dr,93111,CA,Santa Barbara,,
182,M2101744149,single_family,3200000,1.0,2.0,4,Santa Barbara,2685 Puesta Del Sol,93105,CA,Santa Barbara,,
183,M2905580705,single_family,2500000,1.0,4.0,4,Santa Barbara,2805 Spyglass Ridge Rd,93105,CA,Santa Barbara,,
184,M2655750869,single_family,5250000,1.0,3.0,4,Montecito,640 El Bosque Rd,93108,CA,Santa Barbara,,
185,M2178356629,single_family,4450000,1.0,4.0,3,Montecito,877 Lilac Dr,93108,CA,Santa Barbara,,
186,M2405753410,single_family,5950000,0.0,5.0,5,Santa Barbara,677 El Bosque Rd,93108,CA,Santa Barbara,,
187,M2879908815,single_family,7500000,1.0,3.0,3,Montecito,770 Ladera Ln,93108,CA,Santa Barbara,,
188,M1372618313,single_family,27500000,1.0,6.0,5,Santa Barbara,4305 Marina Dr,93110,CA,Santa Barbara,,
189,M1895843519,single_family,1795000,0.0,2.0,2,Santa Barbara,2012 Edgewater Way,93109,CA,Santa Barbara,,
190,M1707135083,single_family,2295000,1.0,4.0,4,Santa Barbara,3626 San Remo Dr,93105,CA,Santa Barbara,,
191,M1695849800,single_family,2500000,0.0,3.0,3,Santa Barbara,750 Ladera Ln,93108,CA,Santa Barbara,,
192,M1942432244,single_family,1500000,1.0,2.0,3,Santa Barbara,75 Conejo Rd,93103,CA,Santa Barbara,,
193,M1715694878,single_family,1390000,0.0,3.0,4,Santa Barbara,325 E Alamar Ave,93105,CA,Santa Barbara,,
194,M2010356685,single_family,2285000,1.0,4.0,4,Santa Barbara,4684 Via Los Santos,93111,CA,Santa Barbara,,
195,M2283772198,single_family,7995000,2.0,4.0,3,Santa Barbara,3090 Hidden Valley Ln,93108,CA,Santa Barbara,,
196,M1712352315,single_family,925000,0.0,1.0,2,Santa Barbara,2909 Ventura Dr,93105,CA,Santa Barbara,,
197,M2550910553,single_family,1013000,0.0,2.0,3,Santa Barbara,1255 Kenwood Rd,93109,CA,Santa Barbara,,
198,M1926054826,single_family,4195000,1.0,5.0,4,Santa Barbara,3911 Via Laguna,93110,CA,Santa Barbara,,
199,M1912582224,single_family,2395000,1.0,3.0,3,Santa Barbara,50 Camino Alto,93103,CA,Santa Barbara,,
