property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size
M2213614521,condo,310000.0,0.0,1.0,2,San Diego,92105,CA,San Diego,782.0
M1657843400,condo,369000.0,0.0,2.0,2,San Diego,92108,CA,San Diego,957.0
M1574759607,condo,264900.0,0.0,1.0,1,San Diego,92104,CA,San Diego,504.0
M1513361840,condo,459000.0,0.0,1.0,1,La Jolla,92037,CA,San Diego,764.0
M1212036735,condo,595000.0,1.0,2.0,2,San Diego,92127,CA,San Diego,1306.0
M2876823259,condo,179900.0,0.0,1.0,1,San Diego,92104,CA,San Diego,378.0
M1498009803,condo,497500.0,1.0,2.0,3,San Diego,92128,CA,San Diego,1651.0
M1511780164,condo,385000.0,0.0,1.0,1,San Diego,92101,CA,San Diego,761.0
M1322091809,condo,439000.0,0.0,2.0,2,San Diego,92128,CA,San Diego,1021.0
M1654116805,condo,549900.0,0.0,2.0,2,San Diego,92111,CA,San Diego,1092.0
M1119692221,condo,419500.0,0.0,2.0,2,San Diego,92127,CA,San Diego,968.0
M1993676919,condo,350000.0,0.0,2.0,3,San Diego,92102,CA,San Diego,1053.0
M2191366753,condo,465000.0,0.0,2.0,2,San Diego,92111,CA,San Diego,1092.0
M1826294049,condo,349900.0,0.0,2.0,2,San Diego,92127,CA,San Diego,955.0
M1999055410,condo,285000.0,0.0,1.0,1,San Diego,92101,CA,San Diego,311.0
M2074189882,condo,619900.0,0.0,1.0,1,San Diego,92109,CA,San Diego,730.0
M2110098354,condo,379900.0,0.0,1.0,2,San Diego,92111,CA,San Diego,792.0
M1655908078,condo,519000.0,0.0,2.0,2,San Diego,92103,CA,San Diego,1083.0
M2516439891,condo,297500.0,0.0,1.0,2,San Diego,92105,CA,San Diego,782.0
M1308104301,condo,4250000.0,2.0,3.0,3,San Diego,92101,CA,San Diego,4049.0
M2513480811,condo,274900.0,0.0,1.0,1,San Diego,92123,CA,San Diego,564.0
M1016987284,condo,299999.0,0.0,2.0,2,San Diego,92119,CA,San Diego,1048.0
M1421997581,condo,275000.0,1.0,1.0,2,San Ysidro,92173,CA,San Diego,925.0
M1924965675,condo,325000.0,0.0,1.0,1,San Diego,92110,CA,San Diego,547.0
M1358299754,condo,424900.0,0.0,2.0,2,San Diego,92108,CA,San Diego,977.0
M1998493887,condo,429900.0,0.0,1.0,1,San Diego,92101,CA,San Diego,735.0
M1955103520,condo,650000.0,0.0,1.0,1,San Diego,92101,CA,San Diego,737.0
M1483855042,condo,745000.0,0.0,3.0,6,San Diego,92122,CA,San Diego,1719.0
M2373125900,condo,369900.0,0.0,2.0,2,San Diego,92116,CA,San Diego,858.0
M1168971278,condo,379900.0,0.0,1.0,1,San Diego,92101,CA,San Diego,802.0
M2910406662,condo,390000.0,0.0,2.0,2,San Diego,92119,CA,San Diego,1302.0
M2287263731,condo,418400.0,0.0,2.0,2,San Diego,92104,CA,San Diego,768.0
M2403572175,condo,339900.0,0.0,1.0,2,San Diego,92104,CA,San Diego,748.0
M1300600733,condo,415000.0,0.0,2.0,2,San Diego,92126,CA,San Diego,912.0
M2679414681,condo,550000.0,1.0,1.0,2,San Diego,92107,CA,San Diego,1074.0
M9213425758,condo,1900000.0,1.0,3.0,3,San Diego,92103,CA,San Diego,2833.0
M1116975321,condo,469900.0,0.0,2.0,3,San Diego,92128,CA,San Diego,1218.0
M1744156580,condo,434995.0,0.0,1.0,2,San Diego,92107,CA,San Diego,761.0
M1852005806,condo,1485000.0,0.0,2.0,2,Pacific Beach,92109,CA,San Diego,1028.0
M2534610601,condo,949000.0,0.0,2.0,3,San Diego,92109,CA,San Diego,1164.0
M2640360004,condo,959000.0,0.0,3.0,4,San Diego,92130,CA,San Diego,1817.0
M1361249540,condo,360000.0,0.0,1.0,0,San Diego,92101,CA,San Diego,482.0
M2144856441,condo,499000.0,0.0,1.0,1,San Diego,92109,CA,San Diego,435.0
M1018586570,condo,620000.0,0.0,1.0,2,San Diego,92106,CA,San Diego,950.0
M1635409333,condo,357000.0,0.0,1.0,1,San Diego,92128,CA,San Diego,898.0
M1839901896,condo,399000.0,0.0,1.0,0,San Diego,92101,CA,San Diego,616.0
M2898372055,condo,640000.0,0.0,2.0,2,San Diego,92103,CA,San Diego,1103.0
M2786070539,condo,459900.0,1.0,2.0,3,San Diego,92154,CA,San Diego,1505.0
M1024360252,condo,680000.0,1.0,2.0,3,San Diego,92108,CA,San Diego,1306.0
M2252365720,condo,485000.0,0.0,2.0,2,San Diego,92103,CA,San Diego,909.0
M2189056264,condo,345000.0,1.0,1.0,2,San Diego,92108,CA,San Diego,1020.0
M1563651450,condo,725000.0,0.0,2.0,2,San Diego,92101,CA,San Diego,1161.0
M1062448585,condo,325000.0,0.0,1.0,1,San Diego,92101,CA,San Diego,673.0
M2984764140,condo,469000.0,0.0,1.0,1,San Diego,92130,CA,San Diego,777.0
M1536917005,condo,1640000.0,0.0,2.0,2,La Jolla,92037,CA,San Diego,1707.0
M1536157286,condo,174900.0,0.0,1.0,1,San Diego,92115,CA,San Diego,480.0
M1021306343,condo,474999.0,1.0,1.0,3,San Diego,92126,CA,San Diego,1264.0
M1432834146,condo,479000.0,1.0,2.0,3,San Diego,92111,CA,San Diego,1224.0
M1243102532,condo,725000.0,1.0,2.0,3,San Diego,92131,CA,San Diego,1556.0
M2227496374,condo,749900.0,0.0,2.0,2,San Diego,92101,CA,San Diego,1144.0
M1330238530,condo,550000.0,0.0,2.0,2,San Diego,92128,CA,San Diego,1328.0
M1856548585,condo,525000.0,0.0,2.0,2,San Diego,92131,CA,San Diego,946.0
M1621099211,condo,369900.0,0.0,2.0,2,San Diego,92128,CA,San Diego,1138.0
M2150808660,condo,485000.0,0.0,2.0,2,San Diego,92109,CA,San Diego,856.0
M2528089061,condo,825000.0,0.0,1.0,2,San Diego,92109,CA,San Diego,699.0
M1140148075,condo,1150000.0,1.0,2.0,3,San Diego,92101,CA,San Diego,1757.0
M2377820369,condo,378000.0,0.0,1.0,1,San Diego,92101,CA,San Diego,726.0
M1375804750,condo,1050000.0,0.0,2.0,2,San Diego,92101,CA,San Diego,1165.0
M2308556770,condo,1050000.0,1.0,2.0,2,San Diego,92101,CA,San Diego,1574.0
M2684593607,condo,279900.0,0.0,1.0,0,San Diego,92101,CA,San Diego,296.0
M1513698765,condo,529000.0,0.0,3.0,3,San Diego,92128,CA,San Diego,1772.0
M2012788356,condo,769000.0,1.0,2.0,4,San Diego,92127,CA,San Diego,1955.0
M1571535477,condo,527500.0,0.0,2.0,2,San Diego,92110,CA,San Diego,1228.0
M2329113384,condo,1200000.0,0.0,3.0,3,San Diego,92101,CA,San Diego,1840.0
M1924066584,condo,535000.0,1.0,2.0,2,San Diego,92127,CA,San Diego,1211.0
M1268652448,condo,395000.0,0.0,2.0,2,San Diego,92129,CA,San Diego,889.0
M1999597986,condo,289000.0,0.0,1.0,1,San Diego,92115,CA,San Diego,756.0
M1594784381,condo,2050000.0,0.0,2.0,2,La Jolla,92037,CA,San Diego,1937.0
M2936377234,condo,445000.0,0.0,2.0,3,San Diego,92129,CA,San Diego,1127.0
M2493110862,condo,339000.0,0.0,2.0,2,San Diego,92115,CA,San Diego,1069.0
M1421575979,condo,559000.0,0.0,1.0,1,San Diego,92101,CA,San Diego,926.0
M1027515875,condo,399900.0,1.0,1.0,2,San Diego,92104,CA,San Diego,802.0
M1454993502,condo,339000.0,0.0,2.0,3,San Diego,92119,CA,San Diego,1149.0
M2335237809,condo,565000.0,1.0,2.0,3,San Diego,92111,CA,San Diego,1872.0
M2532595701,condo,699000.0,0.0,2.0,2,San Diego,92101,CA,San Diego,1988.0
M2504647406,condo,905000.0,0.0,2.0,3,San Diego,92101,CA,San Diego,1388.0
M2645830209,condo,375000.0,0.0,1.0,2,San Diego,92102,CA,San Diego,770.0
M1899857020,condo,349000.0,0.0,1.0,1,San Diego,92122,CA,San Diego,535.0
M2295725393,condo,514900.0,1.0,2.0,2,Anaheim,92804,CA,Orange,1412.0
M2902733180,condo,759000.0,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,2255.0
M2574967170,condo,349500.0,0.0,1.0,1,Anaheim,92805,CA,Orange,651.0
M1415009224,condo,400000.0,1.0,1.0,1,Anaheim Hills,92808,CA,Orange,880.0
M2734182563,condo,379900.0,0.0,2.0,2,Anaheim,92801,CA,Orange,1204.0
M2193334327,condo,475000.0,1.0,2.0,3,Anaheim,92801,CA,Orange,1219.0
M2284713293,condo,280000.0,0.0,1.0,1,Anaheim,92801,CA,Orange,682.0
M2685364178,condo,369000.0,0.0,1.0,1,Anaheim,92805,CA,Orange,651.0
M1445991744,condo,314900.0,0.0,1.0,2,Anaheim,92804,CA,Orange,856.0
M1359147577,condo,647500.0,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,1611.0
M1422462413,condo,388000.0,1.0,1.0,1,Anaheim Hills,92808,CA,Orange,865.0
M9211699645,condo,573000.0,1.0,2.0,2,Anaheim,92805,CA,,1378.0
M1973713533,condo,525000.0,0.0,2.0,3,Anaheim,92802,CA,Orange,1232.0
M1712066202,condo,449999.0,1.0,1.0,2,Anaheim,92804,CA,Orange,1248.0
M2553867829,condo,459000.0,0.0,2.0,2,Anaheim,92805,CA,Orange,1095.0
M2285088153,condo,635000.0,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,1539.0
M2719384743,condo,544900.0,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,1250.0
M1395742732,condo,385000.0,0.0,1.0,1,Anaheim,92808,CA,Orange,761.0
M2197811315,condo,525000.0,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,1537.0
M2792113770,condo,500000.0,0.0,2.0,3,Anaheim Hills,92808,CA,Orange,1187.0
M2830325454,condo,479900.0,0.0,2.0,2,Anaheim Hills,92808,CA,Orange,998.0
M1905258871,condo,565000.0,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,1250.0
M2825019597,condo,479900.0,0.0,2.0,2,Anaheim Hills,92808,CA,Orange,1014.0
M2979236460,condo,590000.0,1.0,2.0,2,Anaheim Hills,92807,CA,Orange,1661.0
M2477966060,condo,549000.0,0.0,2.0,2,Anaheim,92805,CA,Orange,1450.0
M2106770618,condo,650000.0,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,2100.0
M2275410105,condo,539500.0,1.0,2.0,3,Anaheim,92802,CA,Orange,1497.0
M2246046589,condo,429000.0,0.0,2.0,2,Anaheim,92805,CA,Orange,1088.0
M1392388797,condo,599990.0,0.0,2.0,2,Anaheim Hills,92808,CA,Orange,1357.0
M9525666102,condo,665880.0,1.0,3.0,3,Anaheim,92802,CA,Orange,1964.0
M9901974529,condo,384900.0,1.0,1.0,3,Anaheim,92807,CA,Orange,1134.0
M1913755506,condo,365000.0,1.0,1.0,2,Anaheim,92801,CA,Orange,964.0
M9846943995,condo,674921.0,1.0,3.0,4,Anaheim,92805,CA,,2179.0
M9801202116,condo,400000.0,1.0,1.0,3,Anaheim,92807,CA,Orange,1068.0
M2484961878,condo,549000.0,1.0,2.0,2,Anaheim,92801,CA,Orange,1551.0
M2933116724,condo,330000.0,0.0,2.0,2,Anaheim,92805,CA,Orange,988.0
M2867491399,condo,568000.0,0.0,2.0,2,Anaheim Hills,92807,CA,Orange,1530.0
M1611441858,condo,335000.0,0.0,1.0,1,Anaheim,92804,CA,Orange,798.0
M1173680970,condo,559000.0,1.0,2.0,3,Anaheim,92805,CA,Orange,1583.0
M1818364414,condo,555000.0,1.0,2.0,2,Anaheim Hills,92808,CA,Orange,1460.0
M1755632440,condo,329500.0,0.0,1.0,1,Anaheim,92804,CA,Orange,798.0
M2841614588,condo,725000.0,1.0,2.0,3,Anaheim,92801,CA,Orange,2240.0
M1081318603,condo,339000.0,0.0,2.0,2,Anaheim,92801,CA,Orange,1074.0
M1808365799,condo,629900.0,1.0,2.0,3,Anaheim,92805,CA,Orange,1941.0
M9051452775,condo,659900.0,0.0,3.0,3,Anaheim,92802,CA,Orange,1533.0
M2140682625,condo,790000.0,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,2815.0
M1853347413,condo,529000.0,0.0,3.0,3,Anaheim Hills,92808,CA,Orange,1171.0
M1704605002,condo,286900.0,0.0,1.0,2,Anaheim,92805,CA,Orange,824.0
M1504275678,condo,455000.0,1.0,2.0,3,Anaheim,92804,CA,Orange,1239.0
M9457151729,condo,694119.0,1.0,3.0,4,Anaheim,92805,CA,,1841.0
M1822708815,condo,370000.0,0.0,1.0,1,Anaheim,92805,CA,Orange,728.0
M2457412168,condo,395000.0,0.0,1.0,2,Anaheim,92807,CA,Orange,882.0
M2167659405,condo,448880.0,1.0,1.0,1,Anaheim,92805,CA,Orange,1055.0
M9777041358,condo,542000.0,1.0,2.0,2,Anaheim,92805,CA,,1364.0
M9750295224,condo,661400.0,1.0,2.0,2,Anaheim,92805,CA,,1975.0
M9786318168,condo,709374.0,1.0,3.0,4,Anaheim,92805,CA,,2179.0
M1769770937,condo,659000.0,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,1392.0
M2459312731,condo,399000.0,0.0,1.0,2,Anaheim,92807,CA,Orange,882.0
M9389612164,condo,621990.0,1.0,3.0,3,Anaheim,92805,CA,Orange,1699.0
M2913291149,condo,305000.0,0.0,2.0,2,Anaheim,92805,CA,Orange,988.0
M1042136658,condo,380000.0,0.0,1.0,2,Anaheim,92804,CA,Orange,834.0
M9760952189,condo,669900.0,0.0,3.0,3,Anaheim,92802,CA,Orange,1533.0
M1416015405,condo,385000.0,0.0,1.0,1,Anaheim Hills,92808,CA,Orange,743.0
M1898191547,condo,515000.0,1.0,2.0,3,Anaheim,92805,CA,Orange,1240.0
M2899749459,condo,599000.0,0.0,2.0,3,Anaheim,92801,CA,Orange,1621.0
M9038483209,condo,659990.0,1.0,3.0,3,Anaheim,92801,CA,Orange,1812.0
M1864638993,condo,479000.0,0.0,2.0,2,Anaheim Hills,92808,CA,Orange,1046.0
M2271981639,condo,340000.0,0.0,1.0,1,Anaheim,92804,CA,Orange,798.0
M1443490554,condo,450000.0,1.0,1.0,3,Anaheim,92804,CA,Orange,1280.0
M2284640961,condo,559900.0,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1540.0
M1431070846,condo,320000.0,0.0,1.0,2,Anaheim,92801,CA,Orange,876.0
M9091525128,condo,658274.0,1.0,3.0,4,Anaheim,92805,CA,,2179.0
M2290508162,condo,514900.0,1.0,2.0,2,Anaheim,92804,CA,Orange,1412.0
M1553967352,condo,314900.0,0.0,1.0,2,Anaheim,92804,CA,Orange,856.0
M1173010183,condo,549000.0,1.0,2.0,2,Anaheim,92805,CA,Orange,1628.0
M1954535480,condo,399900.0,1.0,1.0,1,Anaheim,92805,CA,Orange,755.0
M2143589369,condo,899000.0,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,2319.0
M2480797356,condo,608000.0,1.0,2.0,3,Anaheim,92805,CA,Orange,1412.0
M1724438495,condo,450000.0,0.0,3.0,2,Anaheim,92804,CA,Orange,1248.0
M2838743978,condo,365000.0,0.0,1.0,1,Anaheim,92805,CA,Orange,728.0
M9852914526,condo,612073.0,1.0,2.0,2,Anaheim,92805,CA,Orange,1554.0
M2370880403,condo,349900.0,0.0,2.0,2,Anaheim,92801,CA,Orange,917.0
M2449052641,condo,419000.0,0.0,1.0,1,Anaheim,92805,CA,Orange,1035.0
M2643130186,condo,699900.0,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,2177.0
M2216364680,condo,465000.0,1.0,2.0,3,Anaheim,92801,CA,Orange,1254.0
M1864340866,condo,474900.0,0.0,2.0,2,Anaheim Hills,92808,CA,Orange,1046.0
M1416052671,condo,359500.0,0.0,1.0,2,Anaheim,92801,CA,Orange,882.0
M2093286644,condo,459000.0,1.0,2.0,3,Anaheim,92806,CA,Orange,1266.0
M9139615607,condo,663000.0,1.0,3.0,3,Anaheim,92802,CA,Orange,1700.0
M2271497181,condo,335000.0,0.0,1.0,1,Anaheim,92804,CA,Orange,798.0
M9181374283,condo,509900.0,1.0,2.0,2,Anaheim,92804,CA,Orange,1412.0
M2155884743,condo,417500.0,0.0,2.0,2,Anaheim,92804,CA,Orange,1026.0
M2704874198,condo,365000.0,0.0,1.0,2,Anaheim,92807,CA,Orange,786.0
M9033462689,condo,479700.0,1.0,2.0,2,Anaheim,92804,CA,Orange,1412.0
M1969243545,condo,199888.0,0.0,1.0,2,Anaheim,92804,CA,Orange,924.0
M9473680538,condo,656110.0,1.0,2.0,3,Anaheim,92805,CA,,1975.0
M1385680928,condo,520000.0,1.0,2.0,2,Anaheim Hills,92808,CA,Orange,1190.0
M2670240839,condo,455000.0,0.0,2.0,1,Anaheim,92805,CA,Orange,1049.0
M1465067535,condo,530000.0,0.0,3.0,3,Anaheim,92804,CA,Orange,1584.0
M1558886456,condo,485000.0,1.0,2.0,3,Anaheim,92804,CA,Orange,1166.0
M9173006623,condo,499900.0,1.0,2.0,2,Anaheim,92804,CA,Orange,1412.0
M9295839801,condo,619990.0,0.0,3.0,2,Anaheim,92805,CA,Orange,1569.0
M2637372278,condo,359900.0,0.0,1.0,1,Anaheim,92805,CA,Orange,728.0
M9713644457,condo,849048.0,1.0,2.0,3,Anaheim,92805,CA,,2320.0
M9197137639,condo,849900.0,1.0,2.0,3,Anaheim,92805,CA,,2137.0
M1334738384,condo,483900.0,1.0,2.0,3,Anaheim,92804,CA,Orange,1311.0
M1473270414,condo,349900.0,0.0,2.0,2,Anaheim,92804,CA,Orange,912.0
M9702116655,condo,664747.0,1.0,2.0,3,Anaheim,92805,CA,,1795.0
M2658129408,condo,369900.0,0.0,1.0,1,Anaheim,92805,CA,Orange,728.0
M9134855391,condo,657311.0,1.0,2.0,3,Anaheim,92805,CA,,1695.0
M9187018394,condo,568368.0,1.0,2.0,2,Anaheim,92805,CA,,1378.0
M2430367243,condo,499000.0,1.0,2.0,3,Anaheim,92801,CA,Orange,1604.0
M1952685726,condo,499000.0,1.0,2.0,3,Anaheim,92802,CA,Orange,1392.0
M1456351676,condo,319888.0,0.0,2.0,2,Anaheim,92804,CA,Orange,912.0
M9744621115,condo,585990.0,1.0,3.0,3,Anaheim,92805,CA,Orange,1701.0
M2197289592,condo,549990.0,1.0,2.0,2,Anaheim Hills,92807,CA,Orange,1400.0
M9397636765,condo,688585.0,1.0,2.0,3,Anaheim,92805,CA,Orange,1858.0
M9209438035,condo,613073.0,1.0,2.0,2,Anaheim,92805,CA,Orange,1554.0
M9089631109,condo,768125.0,1.0,3.0,4,Anaheim,92805,CA,Orange,2185.0
M1509232048,condo,315000.0,0.0,1.0,2,Anaheim,92804,CA,Orange,856.0
M1320307322,condo,437000.0,0.0,3.0,2,Anaheim,92805,CA,Orange,1292.0
M2209464029,condo,339000.0,0.0,1.0,1,Anaheim,92805,CA,Orange,651.0
M2840510857,condo,275000.0,0.0,1.0,2,Anaheim,92805,CA,Orange,824.0
M2990890307,condo,384900.0,1.0,1.0,2,Anaheim,92807,CA,Orange,986.0
M1875120444,condo,319900.0,1.0,1.0,2,Anaheim,92807,CA,Orange,866.0
M1319748333,condo,270000.0,0.0,1.0,2,Anaheim,92805,CA,Orange,824.0
M2705009964,condo,375900.0,0.0,1.0,1,Anaheim,92805,CA,Orange,728.0
M2292064833,condo,425000.0,1.0,1.0,3,Anaheim,92804,CA,Orange,1343.0
M9829475459,condo,718000.0,1.0,3.0,4,Anaheim,92805,CA,Orange,2070.0
M9202106073,condo,669000.0,1.0,3.0,3,Anaheim,92802,CA,Orange,1741.0
M9866054394,condo,583990.0,1.0,3.0,3,Anaheim,92805,CA,Orange,1699.0
M9669096972,condo,540990.0,0.0,3.0,3,Anaheim,92805,CA,Orange,1569.0
M1469730149,condo,250000.0,0.0,2.0,3,Anaheim,92804,CA,Orange,1172.0
M1745397698,condo,749900.0,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,2016.0
M9758030238,condo,513990.0,1.0,2.0,2,Anaheim,92805,CA,Orange,1401.0
M1421307169,condo,405900.0,0.0,2.0,3,Anaheim,92801,CA,Orange,1257.0
M2444449487,condo,549000.0,0.0,2.0,3,Anaheim,92805,CA,Orange,2179.0
M9952538906,condo,594000.0,1.0,2.0,2,Anaheim,92805,CA,Orange,1554.0
M2624571746,condo,398000.0,0.0,2.0,2,Anaheim,92801,CA,Orange,1138.0
M1456836133,condo,320000.0,0.0,2.0,3,Anaheim,92804,CA,Orange,1172.0
M2245860259,condo,560000.0,0.0,2.0,3,Anaheim,92805,CA,Orange,1953.0
M1059643580,condo,550000.0,0.0,2.0,2,Anaheim,92805,CA,Orange,1528.0
M1871614480,condo,475000.0,0.0,2.0,2,Los Angeles,90042,CA,Los Angeles,1102.0
M1521023494,condo,525000.0,1.0,2.0,2,Burbank,91504,CA,Los Angeles,1244.0
M2286048569,condo,1748000.0,1.0,3.0,3,Playa Vista,90094,CA,Los Angeles,2628.0
M9715181242,condo,663990.0,3.0,3.0,4,Winnetka,91306,CA,Los Angeles,1918.0
M9295211483,condo,624990.0,3.0,3.0,3,Winnetka,91306,CA,Los Angeles,1786.0
M1227722304,condo,569900.0,0.0,3.0,2,San Pedro,90732,CA,Los Angeles,1572.0
M1418431577,condo,739000.0,0.0,2.0,2,Westwood Century City,90024,CA,Los Angeles,1126.0
M1825620693,condo,359000.0,0.0,3.0,2,Harbor City,90710,CA,Los Angeles,1083.0
M2343780116,condo,3295000.0,1.0,2.0,2,Los Angeles,90024,CA,Los Angeles,2840.0
M1936005199,condo,559950.0,1.0,1.0,2,Burbank,91504,CA,Los Angeles,1151.0
M1267835532,condo,289000.0,0.0,2.0,2,Tarzana,91356,CA,Los Angeles,910.0
M1637288952,condo,544888.0,0.0,2.0,2,Los Angeles,90042,CA,Los Angeles,1069.0
M2837294582,condo,569900.0,0.0,2.0,2,Los Angeles,90045,CA,Los Angeles,1632.0
M1973037701,condo,339900.0,0.0,1.0,1,Woodland Hills,91367,CA,Los Angeles,610.0
M1241413978,condo,289000.0,0.0,2.0,2,Tarzana,91356,CA,Los Angeles,910.0
M2521350039,condo,429900.0,0.0,3.0,3,Panorama City,91402,CA,Los Angeles,1286.0
M9229843151,condo,1079000.0,1.0,2.0,2,Studio City,91604,CA,Los Angeles,1435.0
M2292677535,condo,240000.0,0.0,1.0,2,Pacoima,91331,CA,Los Angeles,666.0
M2903662596,condo,749900.0,0.0,2.0,1,Los Angeles,90024,CA,Los Angeles,888.0
M2812691477,condo,100000.0,0.0,1.0,1,Los Angeles,90043,CA,Los Angeles,672.0
M1829923582,condo,1099000.0,0.0,3.0,3,Los Angeles,90024,CA,Los Angeles,2071.0
M9556421113,condo,995000.0,1.0,1.0,1,Los Angeles,90017,CA,Los Angeles,968.0
M2468121646,condo,749000.0,1.0,2.0,2,Studio City,91604,CA,Los Angeles,1410.0
M1948781088,condo,1495000.0,0.0,2.0,2,Los Angeles,90015,CA,Los Angeles,2255.0
M2323409097,condo,930000.0,0.0,2.0,2,Los Angeles,90025,CA,Los Angeles,1540.0
M1206726416,condo,1850000.0,0.0,2.0,1,Los Angeles,90021,CA,Los Angeles,2360.0
M1825769695,condo,1450000.0,0.0,2.0,2,Los Angeles,90017,CA,Los Angeles,1184.0
M1718869635,condo,1439000.0,1.0,2.0,2,Marina del Rey,90292,CA,Los Angeles,1434.0
M2675780105,condo,180000.0,0.0,3.0,2,Van Nuys,91405,CA,Los Angeles,1218.0
M1071362482,condo,850000.0,0.0,2.0,2,Pacific Palisades,90272,CA,Los Angeles,1125.0
M2624493944,condo,589900.0,1.0,2.0,3,Sun Valley,91352,CA,Los Angeles,1376.0
M1228206761,condo,405000.0,0.0,2.0,2,San Pedro,90732,CA,Los Angeles,961.0
M1670797792,condo,929000.0,0.0,3.0,2,Playa Vista,90094,CA,Los Angeles,1170.0
M9637795533,condo,869990.0,2.0,2.0,2,Los Angeles,90018,CA,Los Angeles,1660.0
M1044354823,condo,569999.0,1.0,2.0,2,Studio City,91602,CA,Los Angeles,1036.0
M1266746596,condo,359999.0,0.0,3.0,2,Sylmar,91342,CA,Los Angeles,993.0
M1131826214,condo,389900.0,1.0,2.0,2,Reseda,91335,CA,Los Angeles,1170.0
M2867951889,condo,499000.0,0.0,4.0,3,Chatsworth,91311,CA,Los Angeles,1896.0
M2430013506,condo,589000.0,0.0,1.0,2,Los Angeles,90013,CA,Los Angeles,925.0
M2416215815,condo,995000.0,0.0,2.0,4,Los Angeles,90037,CA,Los Angeles,1958.0
M2584493067,condo,549000.0,1.0,2.0,2,Valley Village,91601,CA,Los Angeles,1234.0
M2325099363,condo,269900.0,0.0,2.0,2,Pacoima,91331,CA,Los Angeles,816.0
M1507446860,condo,779000.0,0.0,3.0,3,Sherman Oaks,91423,CA,Los Angeles,1819.0
M1275847006,condo,410000.0,0.0,1.0,1,Hollywood Hills East,90068,CA,Los Angeles,812.0
M1533515105,condo,845000.0,0.0,2.0,4,Eagle Rock,90041,CA,Los Angeles,1616.0
M9757841036,condo,1460000.0,1.0,2.0,3,Studio City,91604,CA,Los Angeles,1799.0
M2159243174,condo,509950.0,1.0,2.0,3,Chatsworth,91311,CA,Los Angeles,1747.0
M1977354406,condo,499000.0,0.0,1.0,1,Playa Del Rey,90293,CA,Los Angeles,686.0
M1821943351,condo,320000.0,1.0,1.0,2,Torrance,90501,CA,Los Angeles,1097.0
M1368229981,condo,365000.0,0.0,2.0,2,Tarzana,91356,CA,Los Angeles,966.0
M2321118051,condo,439000.0,0.0,1.0,1,Los Angeles,90010,CA,Los Angeles,710.0
M1488821868,condo,499000.0,0.0,1.0,2,Los Angeles,90027,CA,Los Angeles,982.0
M2830102745,condo,1200000.0,0.0,2.0,2,Pacific Palisades,90272,CA,Los Angeles,1187.0
M1882357986,condo,699000.0,0.0,2.0,2,Los Angeles,90015,CA,Los Angeles,1438.0
M1412635911,condo,1150000.0,0.0,3.0,4,Los Angeles,90025,CA,Los Angeles,2093.0
M2176109114,condo,895000.0,0.0,3.0,3,Playa Del Rey,90293,CA,Los Angeles,1729.0
M1186518890,condo,775000.0,0.0,2.0,2,Los Angeles,90028,CA,Los Angeles,1150.0
M2939120148,condo,339000.0,0.0,1.0,1,Los Angeles,90057,CA,Los Angeles,472.0
M2476134925,condo,1299000.0,0.0,2.0,2,Los Angeles,90015,CA,Los Angeles,1740.0
M9044674088,condo,1749000.0,0.0,3.0,3,Los Angeles,90021,CA,Los Angeles,5680.0
M1921679088,condo,769000.0,0.0,2.0,2,Playa Del Rey,90293,CA,Los Angeles,1407.0
M9337658937,condo,575000.0,0.0,1.0,1,Los Angeles,90026,CA,Los Angeles,780.0
M2224135775,condo,775000.0,1.0,2.0,2,Los Angeles,90010,CA,Los Angeles,1662.0
M1243104306,condo,795000.0,0.0,2.0,3,Los Angeles,90005,CA,Los Angeles,1600.0
M1104390257,condo,699000.0,0.0,2.0,2,Studio City,91604,CA,Los Angeles,1350.0
M2940495839,condo,725000.0,0.0,2.0,1,Los Angeles,90048,CA,Los Angeles,844.0
M2595015878,condo,3295000.0,1.0,2.0,3,Marina del Rey,90292,CA,Los Angeles,2370.0
M1692444230,condo,525000.0,0.0,3.0,3,Sylmar,91342,CA,Los Angeles,1530.0
M1176686185,condo,890000.0,0.0,2.0,2,Studio City,91604,CA,Los Angeles,1647.0
M2496015496,condo,439000.0,1.0,2.0,3,Chatsworth,91311,CA,Los Angeles,1445.0
M2274254096,condo,439950.0,0.0,2.0,2,North Hollywood,91601,CA,Los Angeles,923.0
M1893728409,condo,420000.0,0.0,2.0,3,Reseda,91335,CA,Los Angeles,1363.0
M1189112066,condo,699999.0,0.0,3.0,3,Porter Ranch,91326,CA,Los Angeles,1582.0
M2760678220,condo,250000.0,0.0,1.0,1,Canoga Park,91304,CA,Los Angeles,511.0
